"t","Cov","SqDiff","Var","Nobs"
135.06,-0.00014818976377878478,0.005107792825628897,5.108303655994496e-7,10000
135.07,-0.00014817793803122167,0.005107649689826416,5.108160505877004e-7,10000
135.08,-0.0001481659313297856,0.005107502749979644,5.108013551334778e-7,10000
135.09,-0.0001481543218932738,0.005107354498641957,5.107865285170474e-7,10000
135.1,-0.00014814246284144223,0.005107204280154488,5.107715051659654e-7,10000
135.11,-0.00014813152196829107,0.005107036079140416,5.107546833823799e-7,10000
135.12,-0.00014812089319072376,0.005106879736800571,5.107390475848156e-7,10000
135.13,-0.0001481095582267016,0.005106715339532846,5.10722606213906e-7,10000
135.14,-0.00014809846404734047,0.005106566266839993,5.107076974537447e-7,10000
135.15,-0.00014808777411736738,0.005106426301497939,5.106936995197459e-7,10000
135.16,-0.000148077245823824,0.00510627097230724,5.106781650472288e-7,10000
135.17,-0.00014806653494844204,0.005106120779225689,5.106631442369926e-7,10000
135.18,-0.00014805650021629485,0.0051059923650395335,5.106503015341068e-7,10000
135.19,-0.00014804715359944496,0.00510585527763041,5.106365914221832e-7,10000
135.2,-0.00014803660391659785,0.005105722181639289,5.106232804919781e-7,10000
135.21,-0.00014802623154427518,0.005105584834321992,5.106095443866379e-7,10000
135.22,-0.00014801621761345796,0.005105440437387793,5.105951032491042e-7,10000
135.23,-0.0001480057383689643,0.005105307384749572,5.105817966546227e-7,10000
135.24,-0.0001479947018717864,0.0051051604610120515,5.105671028114863e-7,10000
135.25,-0.00014798357079434083,0.0051050187142896355,5.105529267216357e-7,10000
135.26,-0.00014797342852231876,0.005104867773267672,5.105378311098782e-7,10000
135.27,-0.00014796453926545255,0.005104706503796268,5.105217025498818e-7,10000
135.28,-0.00014795508717642164,0.005104538641347152,5.105049146261779e-7,10000
135.29,-0.00014794484957915183,0.005104371941093727,5.10488242933666e-7,10000
135.3,-0.00014793463964945792,0.005104211090837162,5.104721562993461e-7,10000
135.31,-0.00014792496785881172,0.005104047075398957,5.104557531152072e-7,10000
135.32,-0.00014791581870010213,0.005103898734358044,5.104409175275571e-7,10000
135.33,-0.00014790573924753614,0.005103725001227917,5.104235424770394e-7,10000
135.34,-0.00014789475980577516,0.0051035616474371,5.104072054642564e-7,10000
135.35,-0.00014788450459210493,0.005103386795526407,5.103897185244931e-7,10000
135.36,-0.0001478750219280234,0.005103204750802383,5.103715122314614e-7,10000
135.37,-0.00014786557981957737,0.005103030235186391,5.103540589245315e-7,10000
