"t","Kernel","SqDiff","Var","Nobs"
43.55,0.016542996280503593,5720.5662750204565,0.05720623481255269,100000
43.56,0.016544037370755202,5729.562294839706,0.05729619591035616,100000
43.56999999999999,0.0167628157716491,5725.291890416555,0.05725349143907994,100000
43.58,0.016989747052843812,5735.690913789149,0.057357482712718615,100000
43.59,0.01695492472104043,5748.043239906793,0.057481007209140025,100000
43.599999999999994,0.017022709514758663,5742.572808796807,0.05742630235099158,100000
43.61,0.016936628284841774,5736.266764854954,0.05736324128096235,100000
43.620000000000005,0.016937151987101603,5733.368486444167,0.05733425820702374,100000
43.629999999999995,0.016952942444608737,5722.873810341285,0.05722931039651682,100000
43.64,0.01693931337958245,5722.241743344852,0.05722298966334515,100000
43.650000000000006,0.016823467624395974,5719.164325368045,0.05719221517583221,100000
43.66,0.01665817053275004,5720.010703881431,0.05720067904560477,100000
43.67,0.016503462493090957,5715.1479576815245,0.05715205109732622,100000
43.68000000000001,0.016500910582854147,5712.946541523896,0.05713003671560611,100000
43.69,0.01665157861012951,5722.316165706067,0.057223733894399616,100000
43.7,0.01679049692616952,5716.467381361267,0.057165245466067334,100000
43.709999999999994,0.016931853006305304,5717.0793082899945,0.05717136479654791,100000
43.72,0.01698043328495849,5714.608911418198,0.05714666058078779,100000
43.730000000000004,0.017065980405843437,5703.800432275997,0.05703857470850705,100000
43.739999999999995,0.016821682687295638,5698.942336997385,0.056989993269906544,100000
43.75,0.01689820140658008,5701.255869714304,0.05701312882843133,100000
43.760000000000005,0.016782975150949484,5698.061053295764,0.056981180344761094,100000
43.769999999999996,0.016687631750438164,5690.635932998192,0.056906928399265914,100000
43.78,0.016736147994959955,5692.408706136168,0.05692465630792476,100000
43.790000000000006,0.016515322362276413,5693.783768020999,0.056938407064280626,100000
43.8,0.016634037397197727,5699.215435230432,0.056992724279547116,100000
43.81,0.016557969220119984,5700.664339523759,0.05700721346737226,100000
43.81999999999999,0.016458811922154124,5697.425058173109,0.056974820329934395,100000
43.83,0.016558837711872647,5688.841027793605,0.05688897916772772,100000
43.84,0.01641373904390821,5694.512204683832,0.05694569150375336,100000
43.849999999999994,0.016341392695682456,5701.541445428944,0.05701598461413558,100000
43.86,0.016541687137199234,5709.051234939716,0.05709108326022976,100000
43.870000000000005,0.016604012843531107,5693.790130495463,0.05693847068966153,100000
43.879999999999995,0.01673962708286605,5696.369567560213,0.05696426531825531,100000
43.89,0.01672445203314363,5694.847591157874,0.056949045402032765,100000
